raw_database_id,cardName,status,price,isLegacy,pokedexNumber,imageUrl,possessions,type,cardNumber,rarity,series,createdAt
,절벼게,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1S-088.png,,포켓몬,SV1S-088,AR,sv1S -「스칼렛 ex」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_090.png,,,SV3a-090,UR,sv3a -「레이징서프」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_162.png,,,SV11B-162,SR,sv11B -「블랙볼트」,
,스이쿤 V,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-215.png,,,S12a-215,SAR,s12a -「VSTAR 유니버스」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgMC-744.png,,,MC-744,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,
,가라르의 동료들,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-255.png,,서포트,S8b-255,SR,s8b -「VMAX 클라이맥스」,
,카지,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV6-130.png,,,SV6-130,SAR,sv6 -「변환의 가면」,
,한카리아스 ex,보유중,0,true,445,https://mtg-kr.com/cardimage/poketcgSV3a-085.png,,,SV3a-085,SAR,sv3a -「레이징서프」,
,제라오라 V,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-224.png,,포켓몬,S8b-224,CSR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_119.png,,,SV6-119,SR,sv6 -「변환의 가면」,
,모으령,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_068.png,,,SV3a-068,AR,sv3a -「레이징서프」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_060.png,,서포트,SM6b-060,SR,sm6b -「챔피언로드」,
,아세로라의 장난,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM1S-091.png,,,M1S-091,SAR,m1S -「메가 심포니아」,
,보만다 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_129.png,,,SV9-129,SAR,sv9 -「배틀파트너즈」,
,썬더 ex,미보유,0,,145,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_204.png,,포켓몬,SV2a-204,SAR,sv2a -「포켓몬 카드 151」,
,해골몽,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV6a-068.png,,,SV6a-068,AR,sv6a -「나이트원더러」,
,코터스,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_050.png,,,SM11b-050,CHR,sm11b -「드림리그」,
,로켓단의 니드킹 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_126.png,,포켓몬,SV10-126,SAR,sv10 -「로켓단의 영광」,
,레시라무 GX,미보유,0,true,643,https://mtg-kr.com/cardimage/poketcgSM8b-211.png,,포켓몬,SM8b-211,SSR,sm8b -「울트라샤이니」,
,비주기의 카리스마,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_207.png,,,SV2a-207,SAR,sv2a -「포켓몬 카드 151」,
,박사의 연구,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-264.png,,서포트,S8b-264,SR,s8b -「VMAX 클라이맥스」,
,치릴리,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_091.png,,,SV11B-091,AR,sv11B -「블랙볼트」,
,팔데아의 학생,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_346.png,,서포트,SV4a-346,SR,sv4a -「샤이니트레저 ex」,
,비비용,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV8-107.png,,,SV8-107,AR,sv8 -「초전브레이커」,
,파이리,보유중,0,true,4,https://mtg-kr.com/cardimage/poketcgSV2a-168.png,,,SV2a-168,AR,sv2a -「포켓몬 카드 151」,
,세이지,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_097.png,,,SV5M-097,SAR,sv5M -「사이버저지」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgMC-756.png,,,MC-756,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-198.png,,,M2a-198,AR,m2a -「메가드림」,
,에브이 V,보유중,0,,,https://mtg-kr.com/cardimage/poketcgS6a-081.png,,포켓몬,S6a-081,SR,s6a -「이브이 히어로즈」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_125.png,,,SV11B-125,AR,sv11B -「블랙볼트」,
,모야모,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_095.png,,서포트,SV2D-095,SAR,sv2D -「클레이버스트」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-200.png,,,S8b-200,CHR,s8b -「VMAX 클라이맥스」,
,마릴,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV2P-073.png,,,SV2P-073,AR,sv2P -「스노해저드」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-277.png,,서포트,S8b-277,SR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_082.png,,,SV3a-082,SR,sv3a -「레이징서프」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10P-078.png,,서포트,S10P-078,SR,s10P -「스페이스 저글러」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_067.png,,,SV4M-067,AR,sv4M -「미래의 일섬」,
,벨의 진심,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_096.png,,,SV5M-096,SAR,sv5M -「사이버저지」,
,쉐이미,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_066.png,,,SV9a-066,AR,sv9a -「열풍의 아레나」,
,레시라무 V,미보유,0,true,643,https://mtg-kr.com/cardimage/poketcgS11a-076.png,,포켓몬,S11a-076,SR,s11a -「백열의 아르카나」,
,님피아 ex,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV8a-212.png,,,SV8a-212,SAR,sv8a -「테라스탈 페스타 ex」,
,암멍이,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-202.png,,,S8b-202,CHR,s8b -「VMAX 클라이맥스」,
,수련의 돌봄,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_093.png,,,SV5a-093,SAR,sv5a -「크림슨헤이즈」,
,떨구새,보유중,0,,,https://mtg-kr.com/cardimage/poketcgSV1V-089.png,,포켓몬,SV1V-089,AR,sv1V -「바이올렛 ex」,
,도희의 비기,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_228.png,,,SV8a-228,SAR,sv8a -「테라스탈 페스타 ex」,
,님피아 V,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-231.png,,,S8b-231,CSR,s8b -「VMAX 클라이맥스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_091.png,,,SV1S-091,SR,sv1S -「스칼렛 ex」,
,타부자고 ex,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_220.png,,,SV8a-220,SAR,sv8a -「테라스탈 페스타 ex」,
,심향의 칠색조 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_086.png,,,SV9a-086,SAR,sv9a -「열풍의 아레나」,
,성호의 메타그로스 ex,보유중,0,,,https://mtg-kr.com/cardimage/poketcgM2a-245.png,,포켓몬,M2a-245,SAR,m2a -「메가드림」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_114.png,,,SV6-114,SR,sv6 -「변환의 가면」,
,메타몽,보유중,0,,132,https://mtg-kr.com/cardimage/poketcgS12a-197.png,,포켓몬,S12a-197,AR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_121.png,,,SV7-121,SR,sv7 -「스텔라미라클」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS11-124.png,,,S11-124,HR,s11 -「로스트어비스」,
,나오하,보유중,0,,,https://mtg-kr.com/cardimage/poketcgSV1a-075.png,,포켓몬,SV1a-075,AR,sv1a -「트리플렛비트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_160.png,,,SV11W-160,SR,sv11W -「화이트플레어」,
,글레이시아 Vmax,등급카드,0,,471,%EA%B8%80%EB%A0%88%EC%9D%B4%EC%8B%9C%EC%95%84_VMAX_S6a_091_KOR.jpg,,포켓몬,S6a-091,HR,s6a -「이브이 히어로즈」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9a-091.png,,,S9a-091,UR,s9a -「배틀리전」,
,청록의 수완,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_193.png,,,SV8a-193,SR,sv8a -「테라스탈 페스타 ex」,
,해피너스 ex,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV6-121.png,,,SV6-121,SR,sv6 -「변환의 가면」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_092.png,,,SV1V-092,SR,sv1V -「바이올렛 ex」,
,거북왕 EX,미보유,0,,9,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_105.jpg,,포켓몬,105/100,SR,XY BREAK 확장팩 BASE PACK 20th Anniversary,
,메가캥카 ex,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM1S-089.png,,포켓몬,M1S-089,SAR,m1S -「메가 심포니아」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_075.png,,,SV4M-075,AR,sv4M -「미래의 일섬」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM1L-081.png,,,M1L-081,SR,m1L -「메가 브레이브」,
,노고치,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-198.png,,,S12a-198,AR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_083.png,,,SV4K-083,SR,sv4K -「고대의 포효」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2-092.png,,,M2-092,AR,m2 -「인페르노X」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2-101.png,,,M2-101,SR,m2 -「인페르노X」,
,심향의 모험,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV9a-089.png,,,SV9a-089,SAR,sv9a -「열풍의 아레나」,
,망초,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_081.png,,,SV3a-081,SR,sv3a -「레이징서프」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_124.png,,,SV6-124,SR,sv6 -「변환의 가면」,
,백마 버드렉스 Vmax,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-221.png,,포켓몬,S8b-221,CSR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM1S-085.png,,,M1S-085,SR,m1S -「메가 심포니아」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_084.png,,,SV4K-084,SR,sv4K -「고대의 포효」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM1S-070.png,,,M1S-070,AR,m1S -「메가 심포니아」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_118.png,,,SV6-118,SR,sv6 -「변환의 가면」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_132.png,,,SV10-132,UR,sv10 -「로켓단의 영광」,
,달막화,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_098.png,,,SV11B-098,AR,sv11B -「블랙볼트」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-210.png,,,M2a-210,AR,m2a -「메가드림」,
,아머까오 Vmax,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-249.png,,,S8b-249,CSR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_152.png,,,SM8b-152,SR,sm8b -「울트라샤이니」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_084.png,,,SV4M-084,SR,sv4M -「미래의 일섬」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_078.png,,,SV4K-078,AR,sv4K -「고대의 포효」,
,마리의 모르페코,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSVOM-020.png,,,SVOM-020,기타 AR,svOM -「마리의 모르페코&오롱털 ex」,
,이상해꽃 ex,보유중,0,true,3,https://mtg-kr.com/cardimage/poketcgSV2a-200.png,,포켓몬,SV2a-200,SAR,sv2a -「포켓몬 카드 151」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_150.png,,,SV11B-150,AR,sv11B -「블랙볼트」,
,피카츄 EX,보유중,0,,25,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_107.jpg,,포켓몬,107/100,SR,XY BREAK 확장팩 BASE PACK 20th Anniversary,
,피카츄,보유중,0,,25,https://mtg-kr.com/cardimage/poketcgSV-P-160.png,,포켓몬,SV-P-160,PROMO,PROMO,
,풍선,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM1L-084.png,,,M1L-084,SR,m1L -「메가 브레이브」,
,모란,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_352.png,,서포트,SV4a-352,SAR,sv4a -「샤이니트레저 ex」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_129.png,,,SV11B-129,AR,sv11B -「블랙볼트」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_111.png,,,SV7-111,AR,sv7 -「스텔라미라클」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_128.png,,,SV3-128,SR,sv3 - 「흑염의 지배자」,
,파비코리,보유중,0,,334,https://mtg-kr.com/cardimage/poketcgS12a-194.png,,포켓몬,S12a-194,AR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_196.png,,,SV2a-196,SR,sv2a -「포켓몬 카드 151」,
,타로,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_132.png,,,SV7-132,SAR,sv7 -「스텔라미라클」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_194.png,,,SM8b-194,S,sm8b -「울트라샤이니」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM1S-068.png,,,M1S-068,AR,m1S -「메가 심포니아」,
,메가앱솔 ex,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M1L/M1L_089.png,,포켓몬,M1L-089,SAR,m1L -「메가 브레이브」,
,블래키 V,보유중,0,,,https://mtg-kr.com/cardimage/poketcgS8b-244.png,,포켓몬,S8b-244,CSR,s8b -「VMAX 클라이맥스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_112.png,,,SV11B-112,AR,sv11B -「블랙볼트」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_147.png,,,SV11B-147,AR,sv11B -「블랙볼트」,
,무쇠손 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_088.png,,포켓몬,SV4M-088,SAR,sv4M -「미래의 일섬」,
,파라섹트,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS10a-072.png,,,S10a-072,CHR,s10a -「다크판타스마」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_103.png,,,SV7-103,AR,sv7 -「스텔라미라클」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_189.png,,,SV2a-189,SR,sv2a -「포켓몬 카드 151」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-192.png,,,S8b-192,CHR,s8b -「VMAX 클라이맥스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_071.png,,,SV5a-071,AR,sv5a -「크림슨헤이즈」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_148.png,,,SV11W-148,AR,sv11W -「화이트플레어」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_141.png,,,SV3-141,UR,sv3 - 「흑염의 지배자」,
,피죤투 ex,보유중,0,,,https://mtg-kr.com/cardimage/poketcgSV4a-335.png,,포켓몬,SV4a-335,SSR,sv4a -「샤이니트레저 ex」,
,아라리,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV7a-065.png,,,SV7a-065,AR,sv7a -「낙원드래고나」,
,로켓단의 뮤츠 ex,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-237.png,,포켓몬,M2a-237,SAR,m2a -「메가드림」,
,사나,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS7r-077.png,,,S7r-077,SR,s7R -「창공스트림」,
,무쇠감투 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_094.png,,포켓몬,SV5M-094,SAR,sv5M -「사이버저지」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-211.png,,,M2a-211,AR,m2a -「메가드림」,
,포푸니라,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_051.png,,,SM11b-051,CHR,sm11b -「드림리그」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_071.png,,,SV6a-071,AR,sv6a -「나이트원더러」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_092.png,,,SV6a-092,UR,sv6a -「나이트원더러」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_098.png,,,SV11W-098,AR,sv11W -「화이트플레어」,
,쥬피썬더 ex,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV8a-209.png,,포켓몬,SV8a-209,SAR,sv8a -「테라스탈 페스타 ex」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_076.png,,,SV5K-076,AR,sv5K -「와일드포스」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS9-115.png,,,S9-115,SR,s9 -「스타버스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_094.png,,,SV11W-094,AR,sv11W -「화이트플레어」,
,무장조,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV7a-073.png,,포켓몬,SV7a-073,AR,sv7a -「낙원드래고나」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_088.png,,,SV1a-088,SR,sv1a -「트리플렛비트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_233.png,,,SV8a-233,UR,sv8a -「테라스탈 페스타 ex」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10a-078.png,,,S10a-078,,s10a -「다크판타스마」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9-118.png,,,S9-118,HR,s9 -「스타버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_323.png,,,SV4a-323,SSR,sv4a -「샤이니트레저 ex」,
,따라큐,보유중,0,,,https://mtg-kr.com/cardimage/poketcgSV4a-341.png,,포켓몬,SV4a-341,AR,sv4a -「샤이니트레저 ex」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_122.png,,,SV8-122,SR,sv8 -「초전브레이커」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10a-098.png,,,S10a-098,,s10a -「다크판타스마」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM1L-068.png,,,M1L-068,AR,m1L -「메가 브레이브」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_079.png,,,SV5a-079,SR,sv5a -「크림슨헤이즈」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_068.png,,,SM11a-068,SR,sm11a -「리믹스바우트」,
,춤추새 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M2/M2_111.png,,,M2-111,SAR,m2 -「인페르노X」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_076.png,,,SV5M-076,AR,sv5M -「사이버저지」,
,메가자리 ex,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgSV9a-085.png,,포켓몬,SV9a-085,SAR,sv9a -「열풍의 아레나」,
,바우첼 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_129.png,,포켓몬,SV7-129,SAR,sv7 -「스텔라미라클」,
,원규,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9a-081.png,,,S9a-081,SR,s9a -「배틀리전」,
,페퍼,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_105.png,,,SV1V-105,SAR,sv1V -「바이올렛 ex」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_130.png,,,SV11W-130,AR,sv11W -「화이트플레어」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_114.png,,,SV10-114,SR,sv10 -「로켓단의 영광」,
,마스카나 ex,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_096.png,,,SV1a-096,SAR,sv1a -「트리플렛비트」,
,기모노드레스,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS11a-081.png,,서포트,S11a-081,SR,s11a -「백열의 아르카나」,
,찬석,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-243.png,,서포트,S12a-243,SAR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-229.png,,,M2a-229,MA,m2a -「메가드림」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM1L-066.png,,,M1L-066,AR,m1L -「메가 브레이브」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_123.png,,,SV11W-123,AR,sv11W -「화이트플레어」,
,주리비얀,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_087.png,,포켓몬,SV11B-087,AR,sv11B -「블랙볼트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_080.png,,,SV3a-080,SR,sv3a -「레이징서프」,
