raw_database_id,pokedexNumber,isLegacy,cardName,imageUrl,type,possessions,status,series,cardNumber,rarity,createdAt,price
,,true,도희의 비기,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_228.png,,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-228,SAR,,0
,,true,님피아 V,https://mtg-kr.com/cardimage/poketcgS8b-231.png,,,보유중,s8b -「VMAX 클라이맥스」,S8b-231,CSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_091.png,,,보유중,sv1S -「스칼렛 ex」,SV1S-091,SR,,0
,,true,타부자고 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_220.png,,,보유중,sv8a -「테라스탈 페스타 ex」,SV8a-220,SAR,,0
,,true,심향의 칠색조 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_086.png,,,미보유,sv9a -「열풍의 아레나」,SV9a-086,SAR,,0
,,,성호의 메타그로스 ex,https://mtg-kr.com/cardimage/poketcgM2a-245.png,포켓몬,,보유중,m2a -「메가드림」,M2a-245,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_114.png,,,미보유,sv6 -「변환의 가면」,SV6-114,SR,,0
,132,,메타몽,https://mtg-kr.com/cardimage/poketcgS12a-197.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-197,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_121.png,,,미보유,sv7 -「스텔라미라클」,SV7-121,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS11-124.png,,,미보유,s11 -「로스트어비스」,S11-124,HR,,0
,,,나오하,https://mtg-kr.com/cardimage/poketcgSV1a-075.png,포켓몬,,보유중,sv1a -「트리플렛비트」,SV1a-075,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_160.png,,,미보유,sv11W -「화이트플레어」,SV11W-160,SR,,0
,471,,글레이시아 Vmax,%EA%B8%80%EB%A0%88%EC%9D%B4%EC%8B%9C%EC%95%84_VMAX_S6a_091_KOR.jpg,포켓몬,,등급카드,s6a -「이브이 히어로즈」,S6a-091,HR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9a-091.png,,,미보유,s9a -「배틀리전」,S9a-091,UR,,0
,,true,청록의 수완,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_193.png,,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-193,SR,,0
,,true,해피너스 ex,https://mtg-kr.com/cardimage/poketcgSV6-121.png,,,보유중,sv6 -「변환의 가면」,SV6-121,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_092.png,,,미보유,sv1V -「바이올렛 ex」,SV1V-092,SR,,0
,9,,거북왕 EX,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_105.jpg,포켓몬,,미보유,XY BREAK 확장팩 BASE PACK 20th Anniversary,105/100,SR,,0
,,true,메가캥카 ex,https://mtg-kr.com/cardimage/poketcgM1S-089.png,포켓몬,,미보유,m1S -「메가 심포니아」,M1S-089,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_075.png,,,보유중,sv4M -「미래의 일섬」,SV4M-075,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1L-081.png,,,미보유,m1L -「메가 브레이브」,M1L-081,SR,,0
,,true,노고치,https://mtg-kr.com/cardimage/poketcgS12a-198.png,,,보유중,s12a -「VSTAR 유니버스」,S12a-198,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_083.png,,,미보유,sv4K -「고대의 포효」,SV4K-083,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2-092.png,,,보유중,m2 -「인페르노X」,M2-092,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2-101.png,,,미보유,m2 -「인페르노X」,M2-101,SR,,0
,,true,심향의 모험,https://mtg-kr.com/cardimage/poketcgSV9a-089.png,,,보유중,sv9a -「열풍의 아레나」,SV9a-089,SAR,,0
,,true,망초,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_081.png,,,보유중,sv3a -「레이징서프」,SV3a-081,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_124.png,,,미보유,sv6 -「변환의 가면」,SV6-124,SR,,0
,,true,백마 버드렉스 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-221.png,포켓몬,,미보유,s8b -「VMAX 클라이맥스」,S8b-221,CSR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1S-085.png,,,미보유,m1S -「메가 심포니아」,M1S-085,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_084.png,,,미보유,sv4K -「고대의 포효」,SV4K-084,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1S-070.png,,,보유중,m1S -「메가 심포니아」,M1S-070,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_118.png,,,미보유,sv6 -「변환의 가면」,SV6-118,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_132.png,,,미보유,sv10 -「로켓단의 영광」,SV10-132,UR,,0
,,true,달막화,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_098.png,,,보유중,sv11B -「블랙볼트」,SV11B-098,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-210.png,,,보유중,m2a -「메가드림」,M2a-210,AR,,0
,,true,아머까오 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-249.png,,,미보유,s8b -「VMAX 클라이맥스」,S8b-249,CSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_152.png,,,미보유,sm8b -「울트라샤이니」,SM8b-152,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_084.png,,,미보유,sv4M -「미래의 일섬」,SV4M-084,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_078.png,,,보유중,sv4K -「고대의 포효」,SV4K-078,AR,,0
,,true,마리의 모르페코,https://mtg-kr.com/cardimage/poketcgSVOM-020.png,,,보유중,svOM -「마리의 모르페코&오롱털 ex」,SVOM-020,기타 AR,,0
,3,true,이상해꽃 ex,https://mtg-kr.com/cardimage/poketcgSV2a-200.png,포켓몬,,보유중,sv2a -「포켓몬 카드 151」,SV2a-200,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_150.png,,,보유중,sv11B -「블랙볼트」,SV11B-150,AR,,0
,25,,피카츄 EX,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_107.jpg,포켓몬,,보유중,XY BREAK 확장팩 BASE PACK 20th Anniversary,107/100,SR,,0
,25,,피카츄,https://mtg-kr.com/cardimage/poketcgSV-P-160.png,포켓몬,,보유중,PROMO,SV-P-160,PROMO,,0
,,true,풍선,https://mtg-kr.com/cardimage/poketcgM1L-084.png,,,미보유,m1L -「메가 브레이브」,M1L-084,SR,,0
,,true,모란,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_352.png,서포트,,미보유,sv4a -「샤이니트레저 ex」,SV4a-352,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_129.png,,,보유중,sv11B -「블랙볼트」,SV11B-129,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_111.png,,,보유중,sv7 -「스텔라미라클」,SV7-111,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_128.png,,,미보유,sv3 - 「흑염의 지배자」,SV3-128,SR,,0
,334,,파비코리,https://mtg-kr.com/cardimage/poketcgS12a-194.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-194,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_196.png,,,미보유,sv2a -「포켓몬 카드 151」,SV2a-196,SR,,0
,,true,타로,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_132.png,,,미보유,sv7 -「스텔라미라클」,SV7-132,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_194.png,,,미보유,sm8b -「울트라샤이니」,SM8b-194,S,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1S-068.png,,,보유중,m1S -「메가 심포니아」,M1S-068,AR,,0
,,true,메가앱솔 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M1L/M1L_089.png,포켓몬,,보유중,m1L -「메가 브레이브」,M1L-089,SAR,,0
,,,블래키 V,https://mtg-kr.com/cardimage/poketcgS8b-244.png,포켓몬,,보유중,s8b -「VMAX 클라이맥스」,S8b-244,CSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_112.png,,,보유중,sv11B -「블랙볼트」,SV11B-112,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_147.png,,,보유중,sv11B -「블랙볼트」,SV11B-147,AR,,0
,,true,무쇠손 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_088.png,포켓몬,,미보유,sv4M -「미래의 일섬」,SV4M-088,SAR,,0
,,true,파라섹트,https://mtg-kr.com/cardimage/poketcgS10a-072.png,,,보유중,s10a -「다크판타스마」,S10a-072,CHR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_103.png,,,보유중,sv7 -「스텔라미라클」,SV7-103,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_189.png,,,미보유,sv2a -「포켓몬 카드 151」,SV2a-189,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS8b-192.png,,,보유중,s8b -「VMAX 클라이맥스」,S8b-192,CHR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_071.png,,,보유중,sv5a -「크림슨헤이즈」,SV5a-071,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_148.png,,,보유중,sv11W -「화이트플레어」,SV11W-148,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_141.png,,,미보유,sv3 - 「흑염의 지배자」,SV3-141,UR,,0
,,,피죤투 ex,https://mtg-kr.com/cardimage/poketcgSV4a-335.png,포켓몬,,보유중,sv4a -「샤이니트레저 ex」,SV4a-335,SSR,,0
,,true,아라리,https://mtg-kr.com/cardimage/poketcgSV7a-065.png,,,보유중,sv7a -「낙원드래고나」,SV7a-065,AR,,0
,,true,로켓단의 뮤츠 ex,https://mtg-kr.com/cardimage/poketcgM2a-237.png,포켓몬,,미보유,m2a -「메가드림」,M2a-237,SAR,,0
,,true,사나,https://mtg-kr.com/cardimage/poketcgS7r-077.png,,,미보유,s7R -「창공스트림」,S7r-077,SR,,0
,,true,무쇠감투 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_094.png,포켓몬,,미보유,sv5M -「사이버저지」,SV5M-094,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-211.png,,,보유중,m2a -「메가드림」,M2a-211,AR,,0
,,true,포푸니라,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_051.png,,,미보유,sm11b -「드림리그」,SM11b-051,CHR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_071.png,,,보유중,sv6a -「나이트원더러」,SV6a-071,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_092.png,,,미보유,sv6a -「나이트원더러」,SV6a-092,UR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_098.png,,,보유중,sv11W -「화이트플레어」,SV11W-098,AR,,0
,,true,쥬피썬더 ex,https://mtg-kr.com/cardimage/poketcgSV8a-209.png,포켓몬,,보유중,sv8a -「테라스탈 페스타 ex」,SV8a-209,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_076.png,,,보유중,sv5K -「와일드포스」,SV5K-076,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9-115.png,,,보유중,s9 -「스타버스」,S9-115,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_094.png,,,보유중,sv11W -「화이트플레어」,SV11W-094,AR,,0
,,true,무장조,https://mtg-kr.com/cardimage/poketcgSV7a-073.png,포켓몬,,보유중,sv7a -「낙원드래고나」,SV7a-073,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_088.png,,,미보유,sv1a -「트리플렛비트」,SV1a-088,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_233.png,,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-233,UR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10a-078.png,,,미보유,s10a -「다크판타스마」,S10a-078,,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9-118.png,,,미보유,s9 -「스타버스」,S9-118,HR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_323.png,,,미보유,sv4a -「샤이니트레저 ex」,SV4a-323,SSR,,0
,,,따라큐,https://mtg-kr.com/cardimage/poketcgSV4a-341.png,포켓몬,,보유중,sv4a -「샤이니트레저 ex」,SV4a-341,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_122.png,,,보유중,sv8 -「초전브레이커」,SV8-122,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10a-098.png,,,미보유,s10a -「다크판타스마」,S10a-098,,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1L-068.png,,,보유중,m1L -「메가 브레이브」,M1L-068,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_079.png,,,미보유,sv5a -「크림슨헤이즈」,SV5a-079,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_068.png,,,미보유,sm11a -「리믹스바우트」,SM11a-068,SR,,0
,,true,춤추새 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M2/M2_111.png,,,미보유,m2 -「인페르노X」,M2-111,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_076.png,,,보유중,sv5M -「사이버저지」,SV5M-076,AR,,0
,,true,메가자리 ex,https://mtg-kr.com/cardimage/poketcgSV9a-085.png,포켓몬,,미보유,sv9a -「열풍의 아레나」,SV9a-085,SAR,,0
,,true,바우첼 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_129.png,포켓몬,,미보유,sv7 -「스텔라미라클」,SV7-129,SAR,,0
,,true,원규,https://mtg-kr.com/cardimage/poketcgS9a-081.png,,,미보유,s9a -「배틀리전」,S9a-081,SR,,0
,,true,페퍼,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_105.png,,,미보유,sv1V -「바이올렛 ex」,SV1V-105,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_130.png,,,보유중,sv11W -「화이트플레어」,SV11W-130,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_114.png,,,보유중,sv10 -「로켓단의 영광」,SV10-114,SR,,0
,,true,마스카나 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_096.png,,,보유중,sv1a -「트리플렛비트」,SV1a-096,SAR,,0
,,true,기모노드레스,https://mtg-kr.com/cardimage/poketcgS11a-081.png,서포트,,미보유,s11a -「백열의 아르카나」,S11a-081,SR,,0
,,true,찬석,https://mtg-kr.com/cardimage/poketcgS12a-243.png,서포트,,보유중,s12a -「VSTAR 유니버스」,S12a-243,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-229.png,,,미보유,m2a -「메가드림」,M2a-229,MA,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1L-066.png,,,보유중,m1L -「메가 브레이브」,M1L-066,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_123.png,,,보유중,sv11W -「화이트플레어」,SV11W-123,AR,,0
,,true,주리비얀,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_087.png,포켓몬,,보유중,sv11B -「블랙볼트」,SV11B-087,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_080.png,,,미보유,sv3a -「레이징서프」,SV3a-080,SR,,0
,,,엘풍 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_167.png,포켓몬,,미보유,sv11W -「화이트플레어」,SV11W-167,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_134.png,,,미보유,sv7 -「스텔라미라클」,SV7-134,UR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS8b-213.png,,,보유중,s8b -「VMAX 클라이맥스」,S8b-213,CSR,,0
,,true,릴리에의 에리본,https://mtg-kr.com/cardimage/poketcgSV9-105.png,,,보유중,sv9 -「배틀파트너즈」,SV9-105,AR,,0
,,,M리자몽 EX,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_104.jpg,포켓몬,,미보유,XY BREAK 확장팩 BASE PACK 20th Anniversary,104/100,SR,,0
,,,가라르 가로막구리,https://mtg-kr.com/cardimage/poketcgS8b-207.png,포켓몬,,보유중,s8b -「VMAX 클라이맥스」,S8b-207,CHR,,0
,,true,미라몽,https://mtg-kr.com/cardimage/poketcgSV6a-069.png,포켓몬,,보유중,sv6a -「나이트원더러」,SV6a-069,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_108.png,,,보유중,sv11W -「화이트플레어」,SV11W-108,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_078.png,,,보유중,sv5K -「와일드포스」,SV5K-078,AR,,0
,,,피죤,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_119.png,포켓몬,,보유중,sv3 - 「흑염의 지배자」,SV3-119,AR,,0
,,true,박사의 연구,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_098.png,서포트,,미보유,sv1S -「스칼렛 ex」,SV1S-098,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS8b-191.png,,,보유중,s8b -「VMAX 클라이맥스」,S8b-191,CHR,,0
,,true,펄스멍 V,https://mtg-kr.com/cardimage/poketcgS8b-225.png,,,보유중,s8b -「VMAX 클라이맥스」,S8b-225,CSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_158.png,,,보유중,sv11W -「화이트플레어」,SV11W-158,AR,,0
,,true,무쇠바퀴 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_103.png,포켓몬,,미보유,sv1V -「바이올렛 ex」,SV1V-103,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_088.png,,,미보유,sv5M -「사이버저지」,SV5M-088,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_154.png,,,보유중,sv11B -「블랙볼트」,SV11B-154,AR,,0
,,true,캐터피,https://mtg-kr.com/cardimage/poketcgSV2a-172.png,,,보유중,sv2a -「포켓몬 카드 151」,SV2a-172,AR,,0
,,true,복숭악동 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_090.png,,,미보유,sv6a -「나이트원더러」,SV6a-090,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_120.png,,,보유중,sv11B -「블랙볼트」,SV11B-120,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1S-076.png,,,미보유,m1S -「메가 심포니아」,M1S-076,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_191.png,,,미보유,sv2a -「포켓몬 카드 151」,SV2a-191,SR,,0
,,true,,,,,보유중,sv3a -「레이징서프」,SV3a-064,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_356.png,,,미보유,sv4a -「샤이니트레저 ex」,SV4a-356,UR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_094.png,,,미보유,sv5a -「크림슨헤이즈」,SV5a-094,UR,,0
,,true,모르페코 V-UNION_2,%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94_V-UNION_S8b_226_KOR.jpg,포켓몬,,미보유,s8b -「VMAX 클라이맥스」,S8b-227,CSR,,0
,,true,이상해꽃 EX,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/XY1/K1_X_061.jpg,,,보유중,XY 확장팩 제1탄 「X컬렉션」,,SR,,0
,,true,테오키스 Vstar,https://mtg-kr.com/cardimage/poketcgS12a-223.png,,,보유중,s12a -「VSTAR 유니버스」,S12a-223,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_085.png,,,미보유,sv5a -「크림슨헤이즈」,SV5a-085,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_126.png,,,보유중,sv11B -「블랙볼트」,SV11B-126,AR,,0
,,true,자마젠타 V,https://mtg-kr.com/cardimage/poketcgS8b-251.png,포켓몬,,미보유,s8b -「VMAX 클라이맥스」,S8b-251,CSR,,0
,,,오거폰 화덕의 가면 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_126.png,포켓몬,,미보유,sv6 -「변환의 가면」,SV6-126,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_102.png,,,보유중,sv10 -「로켓단의 영광」,SV10-102,AR,,0
,,true,로켓단의 뮤츠 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_125.png,포켓몬,,미보유,sv10 -「로켓단의 영광」,SV10-125,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-200.png,,,보유중,m2a -「메가드림」,M2a-200,AR,,0
,,,오거폰 화덕의 가면 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_204.png,포켓몬,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-204,SAR,,0
,,true,히스이 조로아크 Vstar,https://mtg-kr.com/cardimage/poketcgS12a-234.png,,,미보유,s12a -「VSTAR 유니버스」,S12a-234,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10a-096.png,,,미보유,s10a -「다크판타스마」,S10a-096,,,0
,,true,로토무 ex,https://mtg-kr.com/cardimage/poketcgM2-112.png,포켓몬,,미보유,m2 -「인페르노X」,M2-112,SAR,,0
,,,딱정곤,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_094.png,포켓몬,,보유중,sv11B -「블랙볼트」,SV11B-094,AR,,0
,151,,뮤 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_347.png,포켓몬,,미보유,sv4a -「샤이니트레저 ex」,SV4a-347,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS8b-259.png,서포트,,미보유,s8b -「VMAX 클라이맥스」,S8b-259,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS11-119.png,,,미보유,s11 -「로스트어비스」,S11-119,HR,,0
,,true,세레나,https://mtg-kr.com/cardimage/poketcgS11a-082.png,,,미보유,s11a -「백열의 아르카나」,S11a-082,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS7r-071.png,,,미보유,s7R -「창공스트림」,S7r-071,SR,,0
