raw_database_id,series,cardNumber,isLegacy,imageUrl,rarity,cardName,type,pokedexNumber,price,status,possessions,createdAt
,sv2P -「스노해저드」,SV2P-073,true,https://mtg-kr.com/cardimage/poketcgSV2P-073.png,AR,마릴,,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-277,true,https://mtg-kr.com/cardimage/poketcgS8b-277.png,SR,,서포트,,0,미보유,,
,sv3a -「레이징서프」,SV3a-082,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_082.png,SR,,,,0,미보유,,
,s10P -「스페이스 저글러」,S10P-078,true,https://mtg-kr.com/cardimage/poketcgS10P-078.png,SR,,서포트,,0,미보유,,
,sv4M -「미래의 일섬」,SV4M-067,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_067.png,AR,,,,0,보유중,,
,sv5M -「사이버저지」,SV5M-096,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_096.png,SAR,벨의 진심,,,0,미보유,,
,sv9a -「열풍의 아레나」,SV9a-066,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_066.png,AR,쉐이미,,,0,보유중,,
,s11a -「백열의 아르카나」,S11a-076,true,https://mtg-kr.com/cardimage/poketcgS11a-076.png,SR,레시라무 V,포켓몬,643,0,미보유,,
,sv8a -「테라스탈 페스타 ex」,SV8a-212,true,https://mtg-kr.com/cardimage/poketcgSV8a-212.png,SAR,님피아 ex,,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-202,true,https://mtg-kr.com/cardimage/poketcgS8b-202.png,CHR,암멍이,,,0,보유중,,
,sv5a -「크림슨헤이즈」,SV5a-093,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_093.png,SAR,수련의 돌봄,,,0,미보유,,
,sv1V -「바이올렛 ex」,SV1V-089,,https://mtg-kr.com/cardimage/poketcgSV1V-089.png,AR,떨구새,포켓몬,,0,보유중,,
,sv8a -「테라스탈 페스타 ex」,SV8a-228,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_228.png,SAR,도희의 비기,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-231,true,https://mtg-kr.com/cardimage/poketcgS8b-231.png,CSR,님피아 V,,,0,보유중,,
,sv1S -「스칼렛 ex」,SV1S-091,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_091.png,SR,,,,0,보유중,,
,sv8a -「테라스탈 페스타 ex」,SV8a-220,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_220.png,SAR,타부자고 ex,,,0,보유중,,
,sv9a -「열풍의 아레나」,SV9a-086,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_086.png,SAR,심향의 칠색조 ex,,,0,미보유,,
,m2a -「메가드림」,M2a-245,,https://mtg-kr.com/cardimage/poketcgM2a-245.png,SAR,성호의 메타그로스 ex,포켓몬,,0,보유중,,
,sv6 -「변환의 가면」,SV6-114,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_114.png,SR,,,,0,미보유,,
,s12a -「VSTAR 유니버스」,S12a-197,,https://mtg-kr.com/cardimage/poketcgS12a-197.png,AR,메타몽,포켓몬,132,0,보유중,,
,sv7 -「스텔라미라클」,SV7-121,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_121.png,SR,,,,0,미보유,,
,s11 -「로스트어비스」,S11-124,true,https://mtg-kr.com/cardimage/poketcgS11-124.png,HR,,,,0,미보유,,
,sv1a -「트리플렛비트」,SV1a-075,,https://mtg-kr.com/cardimage/poketcgSV1a-075.png,AR,나오하,포켓몬,,0,보유중,,
,sv11W -「화이트플레어」,SV11W-160,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_160.png,SR,,,,0,미보유,,
,s6a -「이브이 히어로즈」,S6a-091,,%EA%B8%80%EB%A0%88%EC%9D%B4%EC%8B%9C%EC%95%84_VMAX_S6a_091_KOR.jpg,HR,글레이시아 Vmax,포켓몬,471,0,등급카드,,
,s9a -「배틀리전」,S9a-091,true,https://mtg-kr.com/cardimage/poketcgS9a-091.png,UR,,,,0,미보유,,
,sv8a -「테라스탈 페스타 ex」,SV8a-193,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_193.png,SR,청록의 수완,,,0,미보유,,
,sv6 -「변환의 가면」,SV6-121,true,https://mtg-kr.com/cardimage/poketcgSV6-121.png,SR,해피너스 ex,,,0,보유중,,
,sv1V -「바이올렛 ex」,SV1V-092,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_092.png,SR,,,,0,미보유,,
,XY BREAK 확장팩 BASE PACK 20th Anniversary,105/100,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_105.jpg,SR,거북왕 EX,포켓몬,9,0,미보유,,
,m1S -「메가 심포니아」,M1S-089,true,https://mtg-kr.com/cardimage/poketcgM1S-089.png,SAR,메가캥카 ex,포켓몬,,0,미보유,,
,sv4M -「미래의 일섬」,SV4M-075,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_075.png,AR,,,,0,보유중,,
,m1L -「메가 브레이브」,M1L-081,true,https://mtg-kr.com/cardimage/poketcgM1L-081.png,SR,,,,0,미보유,,
,s12a -「VSTAR 유니버스」,S12a-198,true,https://mtg-kr.com/cardimage/poketcgS12a-198.png,AR,노고치,,,0,보유중,,
,sv4K -「고대의 포효」,SV4K-083,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_083.png,SR,,,,0,미보유,,
,m2 -「인페르노X」,M2-092,true,https://mtg-kr.com/cardimage/poketcgM2-092.png,AR,,,,0,보유중,,
,m2 -「인페르노X」,M2-101,true,https://mtg-kr.com/cardimage/poketcgM2-101.png,SR,,,,0,미보유,,
,sv9a -「열풍의 아레나」,SV9a-089,true,https://mtg-kr.com/cardimage/poketcgSV9a-089.png,SAR,심향의 모험,,,0,보유중,,
,sv3a -「레이징서프」,SV3a-081,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_081.png,SR,망초,,,0,보유중,,
,sv6 -「변환의 가면」,SV6-124,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_124.png,SR,,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-221,true,https://mtg-kr.com/cardimage/poketcgS8b-221.png,CSR,백마 버드렉스 Vmax,포켓몬,,0,미보유,,
,m1S -「메가 심포니아」,M1S-085,true,https://mtg-kr.com/cardimage/poketcgM1S-085.png,SR,,,,0,미보유,,
,sv4K -「고대의 포효」,SV4K-084,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_084.png,SR,,,,0,미보유,,
,m1S -「메가 심포니아」,M1S-070,true,https://mtg-kr.com/cardimage/poketcgM1S-070.png,AR,,,,0,보유중,,
,sv6 -「변환의 가면」,SV6-118,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_118.png,SR,,,,0,미보유,,
,sv10 -「로켓단의 영광」,SV10-132,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_132.png,UR,,,,0,미보유,,
,sv11B -「블랙볼트」,SV11B-098,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_098.png,AR,달막화,,,0,보유중,,
,m2a -「메가드림」,M2a-210,true,https://mtg-kr.com/cardimage/poketcgM2a-210.png,AR,,,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-249,true,https://mtg-kr.com/cardimage/poketcgS8b-249.png,CSR,아머까오 Vmax,,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-152,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_152.png,SR,,,,0,미보유,,
,sv4M -「미래의 일섬」,SV4M-084,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_084.png,SR,,,,0,미보유,,
,sv4K -「고대의 포효」,SV4K-078,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_078.png,AR,,,,0,보유중,,
,svOM -「마리의 모르페코&오롱털 ex」,SVOM-020,true,https://mtg-kr.com/cardimage/poketcgSVOM-020.png,기타 AR,마리의 모르페코,,,0,보유중,,
,sv2a -「포켓몬 카드 151」,SV2a-200,true,https://mtg-kr.com/cardimage/poketcgSV2a-200.png,SAR,이상해꽃 ex,포켓몬,3,0,보유중,,
,sv11B -「블랙볼트」,SV11B-150,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_150.png,AR,,,,0,보유중,,
,XY BREAK 확장팩 BASE PACK 20th Anniversary,107/100,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_107.jpg,SR,피카츄 EX,포켓몬,25,0,보유중,,
,PROMO,SV-P-160,,https://mtg-kr.com/cardimage/poketcgSV-P-160.png,PROMO,피카츄,포켓몬,25,0,보유중,,
,m1L -「메가 브레이브」,M1L-084,true,https://mtg-kr.com/cardimage/poketcgM1L-084.png,SR,풍선,,,0,미보유,,
,sv4a -「샤이니트레저 ex」,SV4a-352,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_352.png,SAR,모란,서포트,,0,미보유,,
,sv11B -「블랙볼트」,SV11B-129,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_129.png,AR,,,,0,보유중,,
,sv7 -「스텔라미라클」,SV7-111,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_111.png,AR,,,,0,보유중,,
,sv3 - 「흑염의 지배자」,SV3-128,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_128.png,SR,,,,0,미보유,,
,s12a -「VSTAR 유니버스」,S12a-194,,https://mtg-kr.com/cardimage/poketcgS12a-194.png,AR,파비코리,포켓몬,334,0,보유중,,
,sv2a -「포켓몬 카드 151」,SV2a-196,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_196.png,SR,,,,0,미보유,,
,sv7 -「스텔라미라클」,SV7-132,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_132.png,SAR,타로,,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-194,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_194.png,S,,,,0,미보유,,
,m1S -「메가 심포니아」,M1S-068,true,https://mtg-kr.com/cardimage/poketcgM1S-068.png,AR,,,,0,보유중,,
,m1L -「메가 브레이브」,M1L-089,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M1L/M1L_089.png,SAR,메가앱솔 ex,포켓몬,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-244,,https://mtg-kr.com/cardimage/poketcgS8b-244.png,CSR,블래키 V,포켓몬,,0,보유중,,
,sv11B -「블랙볼트」,SV11B-112,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_112.png,AR,,,,0,보유중,,
,sv11B -「블랙볼트」,SV11B-147,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_147.png,AR,,,,0,보유중,,
,sv4M -「미래의 일섬」,SV4M-088,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_088.png,SAR,무쇠손 ex,포켓몬,,0,미보유,,
,s10a -「다크판타스마」,S10a-072,true,https://mtg-kr.com/cardimage/poketcgS10a-072.png,CHR,파라섹트,,,0,보유중,,
,sv7 -「스텔라미라클」,SV7-103,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_103.png,AR,,,,0,보유중,,
,sv2a -「포켓몬 카드 151」,SV2a-189,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_189.png,SR,,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-192,true,https://mtg-kr.com/cardimage/poketcgS8b-192.png,CHR,,,,0,보유중,,
,sv5a -「크림슨헤이즈」,SV5a-071,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_071.png,AR,,,,0,보유중,,
,sv11W -「화이트플레어」,SV11W-148,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_148.png,AR,,,,0,보유중,,
,sv3 - 「흑염의 지배자」,SV3-141,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_141.png,UR,,,,0,미보유,,
,sv4a -「샤이니트레저 ex」,SV4a-335,,https://mtg-kr.com/cardimage/poketcgSV4a-335.png,SSR,피죤투 ex,포켓몬,,0,보유중,,
,sv7a -「낙원드래고나」,SV7a-065,true,https://mtg-kr.com/cardimage/poketcgSV7a-065.png,AR,아라리,,,0,보유중,,
,m2a -「메가드림」,M2a-237,true,https://mtg-kr.com/cardimage/poketcgM2a-237.png,SAR,로켓단의 뮤츠 ex,포켓몬,,0,미보유,,
,s7R -「창공스트림」,S7r-077,true,https://mtg-kr.com/cardimage/poketcgS7r-077.png,SR,사나,,,0,미보유,,
,sv5M -「사이버저지」,SV5M-094,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_094.png,SAR,무쇠감투 ex,포켓몬,,0,미보유,,
,m2a -「메가드림」,M2a-211,true,https://mtg-kr.com/cardimage/poketcgM2a-211.png,AR,,,,0,보유중,,
,sm11b -「드림리그」,SM11b-051,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_051.png,CHR,포푸니라,,,0,미보유,,
,sv6a -「나이트원더러」,SV6a-071,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_071.png,AR,,,,0,보유중,,
,sv6a -「나이트원더러」,SV6a-092,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_092.png,UR,,,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-098,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_098.png,AR,,,,0,보유중,,
,sv8a -「테라스탈 페스타 ex」,SV8a-209,true,https://mtg-kr.com/cardimage/poketcgSV8a-209.png,SAR,쥬피썬더 ex,포켓몬,,0,보유중,,
,sv5K -「와일드포스」,SV5K-076,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_076.png,AR,,,,0,보유중,,
,s9 -「스타버스」,S9-115,true,https://mtg-kr.com/cardimage/poketcgS9-115.png,SR,,,,0,보유중,,
,sv11W -「화이트플레어」,SV11W-094,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_094.png,AR,,,,0,보유중,,
,sv7a -「낙원드래고나」,SV7a-073,true,https://mtg-kr.com/cardimage/poketcgSV7a-073.png,AR,무장조,포켓몬,,0,보유중,,
,sv1a -「트리플렛비트」,SV1a-088,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_088.png,SR,,,,0,미보유,,
,sv8a -「테라스탈 페스타 ex」,SV8a-233,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_233.png,UR,,,,0,미보유,,
,s10a -「다크판타스마」,S10a-078,true,https://mtg-kr.com/cardimage/poketcgS10a-078.png,,,,,0,미보유,,
,s9 -「스타버스」,S9-118,true,https://mtg-kr.com/cardimage/poketcgS9-118.png,HR,,,,0,미보유,,
,sv4a -「샤이니트레저 ex」,SV4a-323,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_323.png,SSR,,,,0,미보유,,
,sv4a -「샤이니트레저 ex」,SV4a-341,,https://mtg-kr.com/cardimage/poketcgSV4a-341.png,AR,따라큐,포켓몬,,0,보유중,,
,sv8 -「초전브레이커」,SV8-122,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_122.png,SR,,,,0,보유중,,
,s10a -「다크판타스마」,S10a-098,true,https://mtg-kr.com/cardimage/poketcgS10a-098.png,,,,,0,미보유,,
,m1L -「메가 브레이브」,M1L-068,true,https://mtg-kr.com/cardimage/poketcgM1L-068.png,AR,,,,0,보유중,,
,sv5a -「크림슨헤이즈」,SV5a-079,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_079.png,SR,,,,0,미보유,,
,sm11a -「리믹스바우트」,SM11a-068,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_068.png,SR,,,,0,미보유,,
,m2 -「인페르노X」,M2-111,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M2/M2_111.png,SAR,춤추새 ex,,,0,미보유,,
,sv5M -「사이버저지」,SV5M-076,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_076.png,AR,,,,0,보유중,,
,sv9a -「열풍의 아레나」,SV9a-085,true,https://mtg-kr.com/cardimage/poketcgSV9a-085.png,SAR,메가자리 ex,포켓몬,,0,미보유,,
,sv7 -「스텔라미라클」,SV7-129,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_129.png,SAR,바우첼 ex,포켓몬,,0,미보유,,
,s9a -「배틀리전」,S9a-081,true,https://mtg-kr.com/cardimage/poketcgS9a-081.png,SR,원규,,,0,미보유,,
,sv1V -「바이올렛 ex」,SV1V-105,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_105.png,SAR,페퍼,,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-130,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_130.png,AR,,,,0,보유중,,
,sv10 -「로켓단의 영광」,SV10-114,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_114.png,SR,,,,0,보유중,,
,sv1a -「트리플렛비트」,SV1a-096,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_096.png,SAR,마스카나 ex,,,0,보유중,,
,s11a -「백열의 아르카나」,S11a-081,true,https://mtg-kr.com/cardimage/poketcgS11a-081.png,SR,기모노드레스,서포트,,0,미보유,,
,s12a -「VSTAR 유니버스」,S12a-243,true,https://mtg-kr.com/cardimage/poketcgS12a-243.png,SAR,찬석,서포트,,0,보유중,,
,m2a -「메가드림」,M2a-229,true,https://mtg-kr.com/cardimage/poketcgM2a-229.png,MA,,,,0,미보유,,
,m1L -「메가 브레이브」,M1L-066,true,https://mtg-kr.com/cardimage/poketcgM1L-066.png,AR,,,,0,보유중,,
,sv11W -「화이트플레어」,SV11W-123,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_123.png,AR,,,,0,보유중,,
,sv11B -「블랙볼트」,SV11B-087,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_087.png,AR,주리비얀,포켓몬,,0,보유중,,
,sv3a -「레이징서프」,SV3a-080,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_080.png,SR,,,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-167,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_167.png,SAR,엘풍 ex,포켓몬,,0,미보유,,
,sv7 -「스텔라미라클」,SV7-134,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_134.png,UR,,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-213,true,https://mtg-kr.com/cardimage/poketcgS8b-213.png,CSR,,,,0,보유중,,
,sv9 -「배틀파트너즈」,SV9-105,true,https://mtg-kr.com/cardimage/poketcgSV9-105.png,AR,릴리에의 에리본,,,0,보유중,,
,XY BREAK 확장팩 BASE PACK 20th Anniversary,104/100,,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/CP6/CP6_104.jpg,SR,M리자몽 EX,포켓몬,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-207,,https://mtg-kr.com/cardimage/poketcgS8b-207.png,CHR,가라르 가로막구리,포켓몬,,0,보유중,,
,sv6a -「나이트원더러」,SV6a-069,true,https://mtg-kr.com/cardimage/poketcgSV6a-069.png,AR,미라몽,포켓몬,,0,보유중,,
,sv11W -「화이트플레어」,SV11W-108,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_108.png,AR,,,,0,보유중,,
,sv5K -「와일드포스」,SV5K-078,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_078.png,AR,,,,0,보유중,,
,sv3 - 「흑염의 지배자」,SV3-119,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_119.png,AR,피죤,포켓몬,,0,보유중,,
,sv1S -「스칼렛 ex」,SV1S-098,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_098.png,SR,박사의 연구,서포트,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-191,true,https://mtg-kr.com/cardimage/poketcgS8b-191.png,CHR,,,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-225,true,https://mtg-kr.com/cardimage/poketcgS8b-225.png,CSR,펄스멍 V,,,0,보유중,,
,sv11W -「화이트플레어」,SV11W-158,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_158.png,AR,,,,0,보유중,,
,sv1V -「바이올렛 ex」,SV1V-103,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_103.png,SAR,무쇠바퀴 ex,포켓몬,,0,미보유,,
,sv5M -「사이버저지」,SV5M-088,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_088.png,SR,,,,0,미보유,,
,sv11B -「블랙볼트」,SV11B-154,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_154.png,AR,,,,0,보유중,,
,sv2a -「포켓몬 카드 151」,SV2a-172,true,https://mtg-kr.com/cardimage/poketcgSV2a-172.png,AR,캐터피,,,0,보유중,,
,sv6a -「나이트원더러」,SV6a-090,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_090.png,SAR,복숭악동 ex,,,0,미보유,,
,sv11B -「블랙볼트」,SV11B-120,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_120.png,AR,,,,0,보유중,,
,m1S -「메가 심포니아」,M1S-076,true,https://mtg-kr.com/cardimage/poketcgM1S-076.png,SR,,,,0,미보유,,
,sv2a -「포켓몬 카드 151」,SV2a-191,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_191.png,SR,,,,0,미보유,,
,sv3a -「레이징서프」,SV3a-064,true,,AR,,,,0,보유중,,
,sv4a -「샤이니트레저 ex」,SV4a-356,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_356.png,UR,,,,0,미보유,,
,sv5a -「크림슨헤이즈」,SV5a-094,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_094.png,UR,,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-227,true,%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94_V-UNION_S8b_226_KOR.jpg,CSR,모르페코 V-UNION_2,포켓몬,,0,미보유,,
,XY 확장팩 제1탄 「X컬렉션」,,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/XY1/K1_X_061.jpg,SR,이상해꽃 EX,,,0,보유중,,
,s12a -「VSTAR 유니버스」,S12a-223,true,https://mtg-kr.com/cardimage/poketcgS12a-223.png,SAR,테오키스 Vstar,,,0,보유중,,
,sv5a -「크림슨헤이즈」,SV5a-085,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_085.png,SR,,,,0,미보유,,
,sv11B -「블랙볼트」,SV11B-126,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_126.png,AR,,,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-251,true,https://mtg-kr.com/cardimage/poketcgS8b-251.png,CSR,자마젠타 V,포켓몬,,0,미보유,,
,sv6 -「변환의 가면」,SV6-126,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_126.png,SAR,오거폰 화덕의 가면 ex,포켓몬,,0,미보유,,
